model,arm,checkpoint,layer,probe_name,epsilon,raw_weight_energy,whitened_update_energy_current,whitened_update_energy_fixed,activation_exposure_ratio,module_count,metric_family,source_key,aggregation,included_modules,excluded_modules,family,step,k,rank_spec_kind,p_k,source_rank_k,mask_density_alpha,random_null_rank,coverage,overlap_lift,overlap_lift_minus_random_null,update_density,angle_k,theta_u_mean_deg,theta_u_max_deg,theta_v_mean_deg,theta_v_max_deg,pabs_mean_cos_u,pabs_mean_cos_v,pabs_joint_mean_cos,nss_l1_top32,nss_l2_top32,headline_layer,pabs_joint_mean_cos_k32,theta_u_mean_deg_k32,theta_v_mean_deg_k32,real_overlap_lift,null_overlap_lift_mean,null_overlap_lift_std,z_tpnt,source_status,reason
llama,offkd,160.0,14.0,E_general,0.1,0.18944336473941797,0.06213919139700007,0.057308807410299714,1.0439120255452305,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_if,0.01,0.18944336473941797,0.12199911542702466,0.09788905661553142,1.1497594536566809,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_if,0.025,0.18944336473941797,0.12199911542702466,0.09788905661553142,1.1497594536566809,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_if,0.05,0.18944336473941797,0.12199911542702466,0.09788905661553142,1.1497594536566809,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_if,0.1,0.18944336473941797,0.12199911542702466,0.09788905661553142,1.1497594536566809,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_math,0.01,0.18944336473941797,0.1739825439173728,0.15602846350520844,1.0666013283191205,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_math,0.025,0.18944336473941797,0.1739825439173728,0.15602846350520844,1.0666013283191205,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_math,0.05,0.18944336473941797,0.1739825439173728,0.15602846350520844,1.0666013283191205,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_math,0.1,0.18944336473941797,0.1739825439173728,0.15602846350520844,1.0666013283191205,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_ood,0.01,0.18944336473941797,0.12408026279881593,0.10603297520428889,1.1023539107776004,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_ood,0.025,0.18944336473941797,0.12408026279881593,0.10603297520428889,1.1023539107776004,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_ood,0.05,0.18944336473941797,0.12408026279881593,0.10603297520428889,1.1023539107776004,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,160.0,14.0,E_ood,0.1,0.18944336473941797,0.12408026279881593,0.10603297520428889,1.1023539107776004,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_general,0.01,0.3474440112709999,0.18692239602096375,0.17095430935733016,1.0446169366910214,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_general,0.025,0.3474440112709999,0.18692239602096375,0.17095430935733016,1.0446169366910214,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_general,0.05,0.3474440112709999,0.18692239602096375,0.17095430935733016,1.0446169366910214,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_general,0.1,0.3474440112709999,0.18692239602096375,0.17095430935733016,1.0446169366910214,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_if,0.01,0.3474440112709999,0.37590577816590665,0.2992514663375914,1.1436225762822567,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_if,0.025,0.3474440112709999,0.37590577816590665,0.2992514663375914,1.1436225762822567,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_if,0.05,0.3474440112709999,0.37590577816590665,0.2992514663375914,1.1436225762822567,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_if,0.1,0.3474440112709999,0.37590577816590665,0.2992514663375914,1.1436225762822567,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_math,0.01,0.3474440112709999,0.5615196826169269,0.49401522199623293,1.0729101820789138,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_math,0.025,0.3474440112709999,0.5615196826169269,0.49401522199623293,1.0729101820789138,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_math,0.05,0.3474440112709999,0.5615196826169269,0.49401522199623293,1.0729101820789138,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_math,0.1,0.3474440112709999,0.5615196826169269,0.49401522199623293,1.0729101820789138,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_ood,0.01,0.3474440112709999,0.39549394929781556,0.3318887823726981,1.1061546815316654,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_ood,0.025,0.3474440112709999,0.39549394929781556,0.3318887823726981,1.1061546815316654,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_ood,0.05,0.3474440112709999,0.39549394929781556,0.3318887823726981,1.1061546815316654,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,offkd,320.0,14.0,E_ood,0.1,0.3474440112709999,0.39549394929781556,0.3318887823726981,1.1061546815316654,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_general,0.01,0.00284330511931324,0.00024280275247290248,0.00024300240329463117,0.9999378373453982,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_general,0.025,0.00284330511931324,0.00024280275247290248,0.00024300240329463117,0.9999378373453982,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_general,0.05,0.00284330511931324,0.00024280275247290248,0.00024300240329463117,0.9999378373453982,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_general,0.1,0.00284330511931324,0.00024280275247290248,0.00024300240329463117,0.9999378373453982,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_if,0.01,0.00284330511931324,0.000346994547544419,0.00034773956540446626,1.001656600755822,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_if,0.025,0.00284330511931324,0.000346994547544419,0.00034773956540446626,1.001656600755822,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_if,0.05,0.00284330511931324,0.000346994547544419,0.00034773956540446626,1.001656600755822,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_if,0.1,0.00284330511931324,0.000346994547544419,0.00034773956540446626,1.001656600755822,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_math,0.01,0.00284330511931324,0.00030314180894489386,0.0003038906381334093,1.0006073227161385,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_math,0.025,0.00284330511931324,0.00030314180894489386,0.0003038906381334093,1.0006073227161385,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_math,0.05,0.00284330511931324,0.00030314180894489386,0.0003038906381334093,1.0006073227161385,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_math,0.1,0.00284330511931324,0.00030314180894489386,0.0003038906381334093,1.0006073227161385,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_ood,0.01,0.00284330511931324,0.00034223866441604293,0.00034309461007066896,0.9995726311138935,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_ood,0.025,0.00284330511931324,0.00034223866441604293,0.00034309461007066896,0.9995726311138935,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_ood,0.05,0.00284330511931324,0.00034223866441604293,0.00034309461007066896,0.9995726311138935,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,5.0,14.0,E_ood,0.1,0.00284330511931324,0.00034223866441604293,0.00034309461007066896,0.9995726311138935,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_general,0.01,0.03534067980945106,0.006087453104555539,0.00591409044573082,1.0317896250594933,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_general,0.025,0.03534067980945106,0.006087453104555539,0.00591409044573082,1.0317896250594933,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_general,0.05,0.03534067980945106,0.006087453104555539,0.00591409044573082,1.0317896250594933,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_general,0.1,0.03534067980945106,0.006087453104555539,0.00591409044573082,1.0317896250594933,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_if,0.01,0.03534067980945106,0.010907470644451639,0.01066224618116388,1.0806419218033234,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_if,0.025,0.03534067980945106,0.010907470644451639,0.01066224618116388,1.0806419218033234,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_if,0.05,0.03534067980945106,0.010907470644451639,0.01066224618116388,1.0806419218033234,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_if,0.1,0.03534067980945106,0.010907470644451639,0.01066224618116388,1.0806419218033234,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_math,0.01,0.03534067980945106,0.01938395719043906,0.0185893105808645,1.0744342656223527,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_math,0.025,0.03534067980945106,0.01938395719043906,0.0185893105808645,1.0744342656223527,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_math,0.05,0.03534067980945106,0.01938395719043906,0.0185893105808645,1.0744342656223527,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_math,0.1,0.03534067980945106,0.01938395719043906,0.0185893105808645,1.0744342656223527,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_ood,0.01,0.03534067980945106,0.01586307133547956,0.01495684382971372,1.0856011023345509,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_ood,0.025,0.03534067980945106,0.01586307133547956,0.01495684382971372,1.0856011023345509,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_ood,0.05,0.03534067980945106,0.01586307133547956,0.01495684382971372,1.0856011023345509,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,20.0,14.0,E_ood,0.1,0.03534067980945106,0.01586307133547956,0.01495684382971372,1.0856011023345509,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,40.0,14.0,E_general,0.01,0.061068408191204016,0.009659817710053139,0.00978726812172678,0.9845161241512038,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,40.0,14.0,E_general,0.025,0.061068408191204016,0.009659817710053139,0.00978726812172678,0.9845161241512038,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,40.0,14.0,E_general,0.05,0.061068408191204016,0.009659817710053139,0.00978726812172678,0.9845161241512038,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
llama,opd,40.0,14.0,E_general,0.1,0.061068408191204016,0.009659817710053139,0.00978726812172678,0.9845161241512038,5.0,update_energy_activation_exposure,d5_fairness_update_module,equal5_non_qk,"self_attn.v_proj,self_attn.o_proj,mlp.gate_proj,mlp.up_proj,mlp.down_proj","self_attn.q_proj,self_attn.k_proj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
