model,arm,checkpoint,artifact_probe_name,probe_name,epsilon,layer,module_count,module_set,source_rows_complete,included_modules,excluded_modules,r_epsilon_equal5,state_rank_base_equal5_non_qk,state_rank_current_equal5_non_qk,delta_r_equal5,c_equal5,ratio_of_means_sensitivity_equal5,base_rank_modules_json_equal5_non_qk,current_rank_modules_json_equal5_non_qk,delta_r_modules_json_equal5_non_qk,c_modules_json_equal5_non_qk,c_equal5_E_general,G_equal5,module_count_eq7src,module_set_eq7src,source_rows_complete_eq7src,included_modules_eq7src,excluded_modules_eq7src,r_epsilon_equal7,state_rank_base_equal7,state_rank_current_equal7,delta_r_equal7,c_equal7,ratio_of_means_sensitivity_equal7,base_rank_modules_json_equal7,current_rank_modules_json_equal7,delta_r_modules_json_equal7,c_modules_json_equal7,equal5_minus_equal7_c,equal5_minus_equal7_delta_r,equal5_minus_equal7_r,sign_changed_c,excluded_modules_exactly_qk
llama,offkd,80,E_math,E_mathHeld,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",847.0,851.6,847.0,-4.6,0.005979442582551599,0.005401596993893873,"{""mlp.down_proj"": 1162.0, ""mlp.gate_proj"": 587.0, ""mlp.up_proj"": 1022.0, ""self_attn.o_proj"": 828.0, ""self_attn.v_proj"": 659.0}","{""mlp.down_proj"": 1155.0, ""mlp.gate_proj"": 576.0, ""mlp.up_proj"": 1014.0, ""self_attn.o_proj"": 834.0, ""self_attn.v_proj"": 656.0}","{""mlp.down_proj"": -7.0, ""mlp.gate_proj"": -11.0, ""mlp.up_proj"": -8.0, ""self_attn.o_proj"": 6.0, ""self_attn.v_proj"": -3.0}","{""mlp.down_proj"": 0.006024096385542169, ""mlp.gate_proj"": 0.018739352640545145, ""mlp.up_proj"": 0.007827788649706457, ""self_attn.o_proj"": -0.007246376811594203, ""self_attn.v_proj"": 0.004552352048558422}",0.0007610355396744629,0.005218407042877135,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,696.8571428571429,701.7142857142857,696.8571428571429,-4.857142857142857,0.009001307383896557,0.006921824104234413,"{""mlp.down_proj"": 1162.0, ""mlp.gate_proj"": 587.0, ""mlp.up_proj"": 1022.0, ""self_attn.k_proj"": 263.0, ""self_attn.o_proj"": 828.0, ""self_attn.q_proj"": 391.0, ""self_attn.v_proj"": 659.0}","{""mlp.down_proj"": 1155.0, ""mlp.gate_proj"": 576.0, ""mlp.up_proj"": 1014.0, ""self_attn.k_proj"": 259.0, ""self_attn.o_proj"": 834.0, ""self_attn.q_proj"": 384.0, ""self_attn.v_proj"": 656.0}","{""mlp.down_proj"": -7.0, ""mlp.gate_proj"": -11.0, ""mlp.up_proj"": -8.0, ""self_attn.k_proj"": -4.0, ""self_attn.o_proj"": 6.0, ""self_attn.q_proj"": -7.0, ""self_attn.v_proj"": -3.0}","{""mlp.down_proj"": 0.006024096385542169, ""mlp.gate_proj"": 0.018739352640545145, ""mlp.up_proj"": 0.007827788649706457, ""self_attn.k_proj"": 0.015209125475285171, ""self_attn.o_proj"": -0.007246376811594203, ""self_attn.q_proj"": 0.017902813299232736, ""self_attn.v_proj"": 0.004552352048558422}",-0.0030218648013449582,0.2571428571428571,150.1428571428571,False,True
llama,offkd,80,E_math,E_mathHeld,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",617.6,621.6,617.6,-4.0,0.0079437095104084,0.006435006435006435,"{""mlp.down_proj"": 912.0, ""mlp.gate_proj"": 322.0, ""mlp.up_proj"": 751.0, ""self_attn.o_proj"": 607.0, ""self_attn.v_proj"": 516.0}","{""mlp.down_proj"": 904.0, ""mlp.gate_proj"": 313.0, ""mlp.up_proj"": 743.0, ""self_attn.o_proj"": 614.0, ""self_attn.v_proj"": 514.0}","{""mlp.down_proj"": -8.0, ""mlp.gate_proj"": -9.0, ""mlp.up_proj"": -8.0, ""self_attn.o_proj"": 7.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.008771929824561403, ""mlp.gate_proj"": 0.027950310559006212, ""mlp.up_proj"": 0.010652463382157125, ""self_attn.o_proj"": -0.011532125205930808, ""self_attn.v_proj"": 0.003875968992248062}",0.0017939248214330795,0.0061497846889753205,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,491.2857142857143,495.14285714285717,491.2857142857143,-3.857142857142857,0.011012906060548123,0.007789959607616914,"{""mlp.down_proj"": 912.0, ""mlp.gate_proj"": 322.0, ""mlp.up_proj"": 751.0, ""self_attn.k_proj"": 150.0, ""self_attn.o_proj"": 607.0, ""self_attn.q_proj"": 208.0, ""self_attn.v_proj"": 516.0}","{""mlp.down_proj"": 904.0, ""mlp.gate_proj"": 313.0, ""mlp.up_proj"": 743.0, ""self_attn.k_proj"": 148.0, ""self_attn.o_proj"": 614.0, ""self_attn.q_proj"": 203.0, ""self_attn.v_proj"": 514.0}","{""mlp.down_proj"": -8.0, ""mlp.gate_proj"": -9.0, ""mlp.up_proj"": -8.0, ""self_attn.k_proj"": -2.0, ""self_attn.o_proj"": 7.0, ""self_attn.q_proj"": -5.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.008771929824561403, ""mlp.gate_proj"": 0.027950310559006212, ""mlp.up_proj"": 0.010652463382157125, ""self_attn.k_proj"": 0.013333333333333334, ""self_attn.o_proj"": -0.011532125205930808, ""self_attn.q_proj"": 0.02403846153846154, ""self_attn.v_proj"": 0.003875968992248062}",-0.0030691965501397234,-0.1428571428571428,126.31428571428575,False,True
llama,offkd,80,E_math,E_mathHeld,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",442.6,446.2,442.6,-3.6,0.012180650719787635,0.008068130883012026,"{""mlp.down_proj"": 701.0, ""mlp.gate_proj"": 158.0, ""mlp.up_proj"": 534.0, ""self_attn.o_proj"": 441.0, ""self_attn.v_proj"": 397.0}","{""mlp.down_proj"": 693.0, ""mlp.gate_proj"": 151.0, ""mlp.up_proj"": 528.0, ""self_attn.o_proj"": 447.0, ""self_attn.v_proj"": 394.0}","{""mlp.down_proj"": -8.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -6.0, ""self_attn.o_proj"": 6.0, ""self_attn.v_proj"": -3.0}","{""mlp.down_proj"": 0.011412268188302425, ""mlp.gate_proj"": 0.04430379746835443, ""mlp.up_proj"": 0.011235955056179775, ""self_attn.o_proj"": -0.013605442176870748, ""self_attn.v_proj"": 0.007556675062972292}",0.0033591760319593078,0.008821474687828328,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,342.14285714285717,345.42857142857144,342.14285714285717,-3.2857142857142856,0.016262713000099287,0.0095119933829611,"{""mlp.down_proj"": 701.0, ""mlp.gate_proj"": 158.0, ""mlp.up_proj"": 534.0, ""self_attn.k_proj"": 84.0, ""self_attn.o_proj"": 441.0, ""self_attn.q_proj"": 103.0, ""self_attn.v_proj"": 397.0}","{""mlp.down_proj"": 693.0, ""mlp.gate_proj"": 151.0, ""mlp.up_proj"": 528.0, ""self_attn.k_proj"": 82.0, ""self_attn.o_proj"": 447.0, ""self_attn.q_proj"": 100.0, ""self_attn.v_proj"": 394.0}","{""mlp.down_proj"": -8.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -6.0, ""self_attn.k_proj"": -2.0, ""self_attn.o_proj"": 6.0, ""self_attn.q_proj"": -3.0, ""self_attn.v_proj"": -3.0}","{""mlp.down_proj"": 0.011412268188302425, ""mlp.gate_proj"": 0.04430379746835443, ""mlp.up_proj"": 0.011235955056179775, ""self_attn.k_proj"": 0.023809523809523808, ""self_attn.o_proj"": -0.013605442176870748, ""self_attn.q_proj"": 0.02912621359223301, ""self_attn.v_proj"": 0.007556675062972292}",-0.0040820622803116515,-0.3142857142857145,100.45714285714286,False,True
llama,offkd,80,E_math,E_mathHeld,0.1,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",280.8,283.2,280.8,-2.4,0.016272985813358485,0.00847457627118636,"{""mlp.down_proj"": 483.0, ""mlp.gate_proj"": 49.0, ""mlp.up_proj"": 325.0, ""self_attn.o_proj"": 286.0, ""self_attn.v_proj"": 273.0}","{""mlp.down_proj"": 476.0, ""mlp.gate_proj"": 46.0, ""mlp.up_proj"": 321.0, ""self_attn.o_proj"": 290.0, ""self_attn.v_proj"": 271.0}","{""mlp.down_proj"": -7.0, ""mlp.gate_proj"": -3.0, ""mlp.up_proj"": -4.0, ""self_attn.o_proj"": 4.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.014492753623188406, ""mlp.gate_proj"": 0.061224489795918366, ""mlp.up_proj"": 0.012307692307692308, ""self_attn.o_proj"": -0.013986013986013986, ""self_attn.v_proj"": 0.007326007326007326}",0.006413760686794476,0.009859225126564009,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,211.42857142857142,213.14285714285714,211.42857142857142,-1.7142857142857142,0.01162356129525606,0.008042895442359288,"{""mlp.down_proj"": 483.0, ""mlp.gate_proj"": 49.0, ""mlp.up_proj"": 325.0, ""self_attn.k_proj"": 38.0, ""self_attn.o_proj"": 286.0, ""self_attn.q_proj"": 38.0, ""self_attn.v_proj"": 273.0}","{""mlp.down_proj"": 476.0, ""mlp.gate_proj"": 46.0, ""mlp.up_proj"": 321.0, ""self_attn.k_proj"": 38.0, ""self_attn.o_proj"": 290.0, ""self_attn.q_proj"": 38.0, ""self_attn.v_proj"": 271.0}","{""mlp.down_proj"": -7.0, ""mlp.gate_proj"": -3.0, ""mlp.up_proj"": -4.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 4.0, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.014492753623188406, ""mlp.gate_proj"": 0.061224489795918366, ""mlp.up_proj"": 0.012307692307692308, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": -0.013986013986013986, ""self_attn.q_proj"": 0.0, ""self_attn.v_proj"": 0.007326007326007326}",0.004649424518102425,-0.6857142857142857,69.3714285714286,False,True
llama,offkd,80,E_ood,E_mmluPro,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1685.8,1694.2,1685.8,-8.4,0.005056793453843545,0.004958092314956966,"{""mlp.down_proj"": 2452.0, ""mlp.gate_proj"": 1352.0, ""mlp.up_proj"": 2263.0, ""self_attn.o_proj"": 1556.0, ""self_attn.v_proj"": 848.0}","{""mlp.down_proj"": 2444.0, ""mlp.gate_proj"": 1333.0, ""mlp.up_proj"": 2252.0, ""self_attn.o_proj"": 1553.0, ""self_attn.v_proj"": 847.0}","{""mlp.down_proj"": -8.0, ""mlp.gate_proj"": -19.0, ""mlp.up_proj"": -11.0, ""self_attn.o_proj"": -3.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0032626427406199023, ""mlp.gate_proj"": 0.014053254437869823, ""mlp.up_proj"": 0.004860804242156429, ""self_attn.o_proj"": 0.0019280205655526992, ""self_attn.v_proj"": 0.0011792452830188679}",0.0007610355396744629,0.0042957579141690815,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1335.2857142857142,1343.5714285714287,1335.2857142857142,-8.285714285714286,0.008765339522474646,0.006166932482722077,"{""mlp.down_proj"": 2452.0, ""mlp.gate_proj"": 1352.0, ""mlp.up_proj"": 2263.0, ""self_attn.k_proj"": 331.0, ""self_attn.o_proj"": 1556.0, ""self_attn.q_proj"": 603.0, ""self_attn.v_proj"": 848.0}","{""mlp.down_proj"": 2444.0, ""mlp.gate_proj"": 1333.0, ""mlp.up_proj"": 2252.0, ""self_attn.k_proj"": 324.0, ""self_attn.o_proj"": 1553.0, ""self_attn.q_proj"": 594.0, ""self_attn.v_proj"": 847.0}","{""mlp.down_proj"": -8.0, ""mlp.gate_proj"": -19.0, ""mlp.up_proj"": -11.0, ""self_attn.k_proj"": -7.0, ""self_attn.o_proj"": -3.0, ""self_attn.q_proj"": -9.0, ""self_attn.v_proj"": -1.0}","{""mlp.down_proj"": 0.0032626427406199023, ""mlp.gate_proj"": 0.014053254437869823, ""mlp.up_proj"": 0.004860804242156429, ""self_attn.k_proj"": 0.021148036253776436, ""self_attn.o_proj"": 0.0019280205655526992, ""self_attn.q_proj"": 0.014925373134328358, ""self_attn.v_proj"": 0.0011792452830188679}",-0.003708546068631101,-0.11428571428571388,350.51428571428573,False,True
llama,offkd,80,E_ood,E_mmluPro,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1287.0,1296.6,1287.0,-9.6,0.008624453305812315,0.007403979639055923,"{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1775.0, ""self_attn.o_proj"": 1191.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 2047.0, ""mlp.gate_proj"": 713.0, ""mlp.up_proj"": 1761.0, ""self_attn.o_proj"": 1188.0, ""self_attn.v_proj"": 726.0}","{""mlp.down_proj"": -11.0, ""mlp.gate_proj"": -18.0, ""mlp.up_proj"": -14.0, ""self_attn.o_proj"": -3.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.005344995140913508, ""mlp.gate_proj"": 0.024623803009575923, ""mlp.up_proj"": 0.007887323943661971, ""self_attn.o_proj"": 0.0025188916876574307, ""self_attn.v_proj"": 0.0027472527472527475}",0.0017939248214330795,0.006830528484379236,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,984.2857142857143,992.7142857142857,984.2857142857143,-8.428571428571429,0.013149355357549191,0.008490430277737706,"{""mlp.down_proj"": 2058.0, ""mlp.gate_proj"": 731.0, ""mlp.up_proj"": 1775.0, ""self_attn.k_proj"": 178.0, ""self_attn.o_proj"": 1191.0, ""self_attn.q_proj"": 288.0, ""self_attn.v_proj"": 728.0}","{""mlp.down_proj"": 2047.0, ""mlp.gate_proj"": 713.0, ""mlp.up_proj"": 1761.0, ""self_attn.k_proj"": 173.0, ""self_attn.o_proj"": 1188.0, ""self_attn.q_proj"": 282.0, ""self_attn.v_proj"": 726.0}","{""mlp.down_proj"": -11.0, ""mlp.gate_proj"": -18.0, ""mlp.up_proj"": -14.0, ""self_attn.k_proj"": -5.0, ""self_attn.o_proj"": -3.0, ""self_attn.q_proj"": -6.0, ""self_attn.v_proj"": -2.0}","{""mlp.down_proj"": 0.005344995140913508, ""mlp.gate_proj"": 0.024623803009575923, ""mlp.up_proj"": 0.007887323943661971, ""self_attn.k_proj"": 0.028089887640449437, ""self_attn.o_proj"": 0.0025188916876574307, ""self_attn.q_proj"": 0.020833333333333332, ""self_attn.v_proj"": 0.0027472527472527475}",-0.004524902051736876,-1.1714285714285708,302.71428571428567,False,True
llama,offkd,80,E_ood,E_mmluPro,0.05,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",952.6,961.6,952.6,-9.0,0.012690167327297257,0.009359400998336107,"{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 1319.0, ""self_attn.o_proj"": 891.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 1656.0, ""mlp.gate_proj"": 315.0, ""mlp.up_proj"": 1305.0, ""self_attn.o_proj"": 888.0, ""self_attn.v_proj"": 599.0}","{""mlp.down_proj"": -13.0, ""mlp.gate_proj"": -12.0, ""mlp.up_proj"": -14.0, ""self_attn.o_proj"": -3.0, ""self_attn.v_proj"": -3.0}","{""mlp.down_proj"": 0.007789095266626723, ""mlp.gate_proj"": 0.03669724770642202, ""mlp.up_proj"": 0.01061410159211524, ""self_attn.o_proj"": 0.003367003367003367, ""self_attn.v_proj"": 0.0049833887043189366}",0.0033591760319593078,0.009330991295337949,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,710.0,717.4285714285714,710.0,-7.428571428571429,0.018419742115253043,0.010354440461967367,"{""mlp.down_proj"": 1669.0, ""mlp.gate_proj"": 327.0, ""mlp.up_proj"": 1319.0, ""self_attn.k_proj"": 91.0, ""self_attn.o_proj"": 891.0, ""self_attn.q_proj"": 123.0, ""self_attn.v_proj"": 602.0}","{""mlp.down_proj"": 1656.0, ""mlp.gate_proj"": 315.0, ""mlp.up_proj"": 1305.0, ""self_attn.k_proj"": 88.0, ""self_attn.o_proj"": 888.0, ""self_attn.q_proj"": 119.0, ""self_attn.v_proj"": 599.0}","{""mlp.down_proj"": -13.0, ""mlp.gate_proj"": -12.0, ""mlp.up_proj"": -14.0, ""self_attn.k_proj"": -3.0, ""self_attn.o_proj"": -3.0, ""self_attn.q_proj"": -4.0, ""self_attn.v_proj"": -3.0}","{""mlp.down_proj"": 0.007789095266626723, ""mlp.gate_proj"": 0.03669724770642202, ""mlp.up_proj"": 0.01061410159211524, ""self_attn.k_proj"": 0.03296703296703297, ""self_attn.o_proj"": 0.003367003367003367, ""self_attn.q_proj"": 0.032520325203252036, ""self_attn.v_proj"": 0.0049833887043189366}",-0.005729574787955785,-1.5714285714285712,242.60000000000002,False,True
llama,offkd,80,E_ood,E_mmluPro,0.1,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",622.8,630.6,622.8,-7.8,0.020325647143990693,0.012369172216936359,"{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 825.0, ""self_attn.o_proj"": 586.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 1199.0, ""mlp.gate_proj"": 78.0, ""mlp.up_proj"": 812.0, ""self_attn.o_proj"": 583.0, ""self_attn.v_proj"": 442.0}","{""mlp.down_proj"": -14.0, ""mlp.gate_proj"": -5.0, ""mlp.up_proj"": -13.0, ""self_attn.o_proj"": -3.0, ""self_attn.v_proj"": -4.0}","{""mlp.down_proj"": 0.011541632316570486, ""mlp.gate_proj"": 0.060240963855421686, ""mlp.up_proj"": 0.01575757575757576, ""self_attn.o_proj"": 0.005119453924914676, ""self_attn.v_proj"": 0.008968609865470852}",0.006413760686794476,0.013911886457196217,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,456.14285714285717,461.85714285714283,456.14285714285717,-5.714285714285714,0.01800263994605607,0.01237240952675523,"{""mlp.down_proj"": 1213.0, ""mlp.gate_proj"": 83.0, ""mlp.up_proj"": 825.0, ""self_attn.k_proj"": 39.0, ""self_attn.o_proj"": 586.0, ""self_attn.q_proj"": 41.0, ""self_attn.v_proj"": 446.0}","{""mlp.down_proj"": 1199.0, ""mlp.gate_proj"": 78.0, ""mlp.up_proj"": 812.0, ""self_attn.k_proj"": 39.0, ""self_attn.o_proj"": 583.0, ""self_attn.q_proj"": 40.0, ""self_attn.v_proj"": 442.0}","{""mlp.down_proj"": -14.0, ""mlp.gate_proj"": -5.0, ""mlp.up_proj"": -13.0, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": -3.0, ""self_attn.q_proj"": -1.0, ""self_attn.v_proj"": -4.0}","{""mlp.down_proj"": 0.011541632316570486, ""mlp.gate_proj"": 0.060240963855421686, ""mlp.up_proj"": 0.01575757575757576, ""self_attn.k_proj"": 0.0, ""self_attn.o_proj"": 0.005119453924914676, ""self_attn.q_proj"": 0.024390243902439025, ""self_attn.v_proj"": 0.008968609865470852}",0.002323007197934622,-2.0857142857142854,166.6571428571428,False,True
llama,offkd,160,E_general,E_general,0.01,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1736.4,1737.8,1736.4,-1.4,0.0007610355396744629,0.0008056162964667186,"{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1399.0, ""mlp.up_proj"": 2314.0, ""self_attn.o_proj"": 1584.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 2527.0, ""mlp.gate_proj"": 1392.0, ""mlp.up_proj"": 2313.0, ""self_attn.o_proj"": 1586.0, ""self_attn.v_proj"": 864.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -1.0, ""self_attn.o_proj"": 2.0, ""self_attn.v_proj"": 1.0}","{""mlp.down_proj"": 0.0007908264136022143, ""mlp.gate_proj"": 0.005003573981415297, ""mlp.up_proj"": 0.000432152117545376, ""self_attn.o_proj"": -0.0012626262626262627, ""self_attn.v_proj"": -0.0011587485515643105}",0.0007610355396744629,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1390.5714285714287,1393.7142857142858,1390.5714285714287,-3.142857142857143,0.004687279720741874,0.0022550225502254787,"{""mlp.down_proj"": 2529.0, ""mlp.gate_proj"": 1399.0, ""mlp.up_proj"": 2314.0, ""self_attn.k_proj"": 375.0, ""self_attn.o_proj"": 1584.0, ""self_attn.q_proj"": 692.0, ""self_attn.v_proj"": 863.0}","{""mlp.down_proj"": 2527.0, ""mlp.gate_proj"": 1392.0, ""mlp.up_proj"": 2313.0, ""self_attn.k_proj"": 369.0, ""self_attn.o_proj"": 1586.0, ""self_attn.q_proj"": 683.0, ""self_attn.v_proj"": 864.0}","{""mlp.down_proj"": -2.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -1.0, ""self_attn.k_proj"": -6.0, ""self_attn.o_proj"": 2.0, ""self_attn.q_proj"": -9.0, ""self_attn.v_proj"": 1.0}","{""mlp.down_proj"": 0.0007908264136022143, ""mlp.gate_proj"": 0.005003573981415297, ""mlp.up_proj"": 0.000432152117545376, ""self_attn.k_proj"": 0.016, ""self_attn.o_proj"": -0.0012626262626262627, ""self_attn.q_proj"": 0.01300578034682081, ""self_attn.v_proj"": -0.0011587485515643105}",-0.003926244181067412,1.7428571428571429,345.8285714285714,False,True
llama,offkd,160,E_general,E_general,0.025,14,5,equal5_non_qk,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",1356.4,1358.4,1356.4,-2.0,0.0019554757099629664,0.0014723203769140163,"{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 784.0, ""mlp.up_proj"": 1852.0, ""self_attn.o_proj"": 1238.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 2164.0, ""mlp.gate_proj"": 777.0, ""mlp.up_proj"": 1850.0, ""self_attn.o_proj"": 1240.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": -3.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -2.0, ""self_attn.o_proj"": 2.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0013844023996308261, ""mlp.gate_proj"": 0.008928571428571428, ""mlp.up_proj"": 0.0010799136069114472, ""self_attn.o_proj"": -0.0016155088852988692, ""self_attn.v_proj"": 0.0}",0.0019554757099629664,0.0,7,equal7,True,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.k_proj,self_attn.o_proj,self_attn.q_proj,self_attn.v_proj",,1047.4285714285713,1050.7142857142858,1047.4285714285713,-3.2857142857142856,0.00828889789789823,0.0031271244051667077,"{""mlp.down_proj"": 2167.0, ""mlp.gate_proj"": 784.0, ""mlp.up_proj"": 1852.0, ""self_attn.k_proj"": 212.0, ""self_attn.o_proj"": 1238.0, ""self_attn.q_proj"": 351.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": 2164.0, ""mlp.gate_proj"": 777.0, ""mlp.up_proj"": 1850.0, ""self_attn.k_proj"": 206.0, ""self_attn.o_proj"": 1240.0, ""self_attn.q_proj"": 344.0, ""self_attn.v_proj"": 751.0}","{""mlp.down_proj"": -3.0, ""mlp.gate_proj"": -7.0, ""mlp.up_proj"": -2.0, ""self_attn.k_proj"": -6.0, ""self_attn.o_proj"": 2.0, ""self_attn.q_proj"": -7.0, ""self_attn.v_proj"": 0.0}","{""mlp.down_proj"": 0.0013844023996308261, ""mlp.gate_proj"": 0.008928571428571428, ""mlp.up_proj"": 0.0010799136069114472, ""self_attn.k_proj"": 0.02830188679245283, ""self_attn.o_proj"": -0.0016155088852988692, ""self_attn.q_proj"": 0.019943019943019943, ""self_attn.v_proj"": 0.0}",-0.006333422187935263,1.2857142857142856,308.97142857142876,False,True
