model,domain,arm,feature,target,n,pearson,spearman,diagnostic_only,residual_model
qwen,mmlu,offkd,p32_equal5,abs_delta_nll_f,8,-0.2585532290390774,-0.09523809523809526,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,c_equal5,abs_delta_nll_a,9,0.6818121567235331,0.6666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p4_equal5,abs_delta_nll_a,8,0.5515802812031343,0.3571428571428572,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p8_equal5,abs_delta_nll_a,8,0.6774832284959071,0.5714285714285715,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p16_equal5,abs_delta_nll_a,8,0.5656422775235483,0.3333333333333334,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p32_equal5,abs_delta_nll_a,8,0.49475485932019686,0.261904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,c_equal5,abs_delta_nll_t,9,-0.7268696682039708,-0.43333333333333335,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p4_equal5,abs_delta_nll_t,8,-0.5255823153025848,-0.6904761904761906,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p8_equal5,abs_delta_nll_t,8,-0.7376583816802196,-0.8095238095238096,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p16_equal5,abs_delta_nll_t,8,-0.36732954776191606,-0.523809523809524,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p32_equal5,abs_delta_nll_t,8,-0.15422903799601667,-0.4047619047619048,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,c_equal5,delta_nll_f_minus_a,9,0.9494086070289229,0.9333333333333332,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p4_equal5,delta_nll_f_minus_a,8,0.5251779615600449,0.5000000000000001,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p8_equal5,delta_nll_f_minus_a,8,0.6402457653042033,0.6428571428571429,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p16_equal5,delta_nll_f_minus_a,8,0.5942688170079088,0.5714285714285715,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p32_equal5,delta_nll_f_minus_a,8,0.628074298386256,0.5476190476190477,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,c_equal5,delta_nll_f_minus_p,9,0.9451785684728404,0.9333333333333332,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p4_equal5,delta_nll_f_minus_p,8,0.5161977206314724,0.5000000000000001,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p8_equal5,delta_nll_f_minus_p,8,0.6283917125076254,0.6428571428571429,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p16_equal5,delta_nll_f_minus_p,8,0.5937285970438037,0.5714285714285715,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p32_equal5,delta_nll_f_minus_p,8,0.631838966144333,0.5476190476190477,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,c_equal5,kl_f_minus_a,9,0.8063878947897176,0.7,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p4_equal5,kl_f_minus_a,8,0.1499953530463555,0.19047619047619052,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p8_equal5,kl_f_minus_a,8,0.35836880200881377,0.261904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p16_equal5,kl_f_minus_a,8,0.19455770995839003,0.09523809523809526,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,offkd,p32_equal5,kl_f_minus_a,8,0.11653813672758848,0.04761904761904763,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,delta_nll_p,9,-0.5313716696732269,-0.39999999999999997,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,delta_nll_p,8,-0.15858082835052115,-0.30952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,delta_nll_p,8,-0.2944040312570031,-0.30952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,delta_nll_p,8,-0.7195057406994718,-0.7142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,delta_nll_p,8,-0.9449972148461763,-0.9523809523809524,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,delta_nll_f,9,0.6087839220944739,0.6833333333333333,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,delta_nll_f,8,-0.1623759022206725,0.19047619047619052,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,delta_nll_f,8,-0.08537818034887336,0.19047619047619052,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,delta_nll_f,8,0.3655421632593655,0.5476190476190477,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,delta_nll_f,8,0.6855507883959767,0.8095238095238096,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,delta_nll_a,9,-0.5386175849776765,-0.6666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,delta_nll_a,8,-0.863008107142257,-0.9285714285714287,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,delta_nll_a,8,-0.8863560502456845,-0.9285714285714287,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,delta_nll_a,8,-0.9081605027922497,-0.880952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,delta_nll_a,8,-0.6710426037916037,-0.6190476190476191,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,delta_nll_t,9,-0.22053448112777196,-0.41666666666666663,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,delta_nll_t,8,-0.15499689324285199,-0.07142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,delta_nll_t,8,-0.2120831538344546,-0.07142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,delta_nll_t,8,-0.44544803665955846,-0.4761904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,delta_nll_t,8,-0.7228329751297514,-0.6904761904761906,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,kl_f,9,-0.4431356049922791,-0.5,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,kl_f,8,-0.06420506988782615,-0.2380952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,kl_f,8,-0.1780830676230001,-0.2380952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,kl_f,8,-0.5753473194184499,-0.6190476190476191,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,kl_f,8,-0.8728175777501291,-0.880952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,kl_a,9,-0.5766438580404724,-0.48333333333333334,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,kl_a,8,-0.7037489094398384,-0.7380952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,kl_a,8,-0.8031067863250642,-0.7380952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,kl_a,8,-0.986176942943635,-0.9761904761904763,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,kl_a,8,-0.892076791801438,-0.9285714285714287,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,kl_t,9,-0.1385583355875141,-0.31666666666666665,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,kl_t,8,0.058400378270628925,0.09523809523809526,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,kl_t,8,-0.08116092489698322,0.09523809523809526,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,kl_t,8,-0.3606437431961197,-0.3333333333333334,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,kl_t,8,-0.6820149189687349,-0.6428571428571429,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,abs_delta_nll_f,9,-0.4358989352457636,-0.5499999999999999,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,abs_delta_nll_f,8,0.1792121205810769,-0.04761904761904763,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,abs_delta_nll_f,8,0.09365713857940353,-0.04761904761904763,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,abs_delta_nll_f,8,-0.3423816891624103,-0.523809523809524,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,abs_delta_nll_f,8,-0.7197833174939324,-0.8095238095238096,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,abs_delta_nll_a,9,-0.5842213864816884,-0.5666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,abs_delta_nll_a,8,-0.11562726430049963,-0.11904761904761905,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,abs_delta_nll_a,8,-0.23455542109879815,-0.11904761904761905,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,abs_delta_nll_a,8,-0.6277124501587308,-0.4761904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,abs_delta_nll_a,8,-0.8815934849959178,-0.8095238095238096,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,abs_delta_nll_t,9,-0.19910534000993954,-0.41666666666666663,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,abs_delta_nll_t,8,-0.16648499531995822,-0.11904761904761905,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,abs_delta_nll_t,8,-0.21941768150632673,-0.11904761904761905,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,abs_delta_nll_t,8,-0.4373491801263945,-0.4047619047619048,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,abs_delta_nll_t,8,-0.7091360212150176,-0.5952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,delta_nll_f_minus_a,9,0.7350339090133491,0.8166666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,delta_nll_f_minus_a,8,0.07964215146161382,0.261904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,delta_nll_f_minus_a,8,0.15679651029321764,0.261904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,delta_nll_f_minus_a,8,0.5781023111207961,0.5952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,delta_nll_f_minus_a,8,0.809990150901508,0.7857142857142858,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,delta_nll_f_minus_p,9,0.6331459077839401,0.7999999999999999,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,delta_nll_f_minus_p,8,-0.13431072757798682,0.19047619047619052,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,delta_nll_f_minus_p,8,-0.050505691097854855,0.19047619047619052,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,delta_nll_f_minus_p,8,0.40497962401238946,0.5476190476190477,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,delta_nll_f_minus_p,8,0.7209646807323974,0.8095238095238096,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,c_equal5,kl_f_minus_a,9,-0.30298862268063137,-0.45,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p4_equal5,kl_f_minus_a,8,0.19635962942094823,0.04761904761904763,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p8_equal5,kl_f_minus_a,8,0.09957174679573805,0.04761904761904763,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p16_equal5,kl_f_minus_a,8,-0.30142872538301074,-0.5000000000000001,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,opd,p32_equal5,kl_f_minus_a,8,-0.6912562111579986,-0.8095238095238096,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,delta_nll_p,9,-0.818020405654761,-0.7833333333333333,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,delta_nll_p,8,-0.08880172197763975,-0.19047619047619052,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,delta_nll_p,8,-0.7783058476077985,-0.9047619047619048,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,delta_nll_p,8,-0.4543667453743732,-0.6428571428571429,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,delta_nll_p,8,-0.39489766841199936,-0.523809523809524,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,delta_nll_f,9,0.9578728117973005,0.8666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,delta_nll_f,8,-0.049082316105410466,0.023809523809523815,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,delta_nll_f,8,0.7591225158830696,0.7142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,delta_nll_f,8,0.5725748692344345,0.6190476190476191,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,delta_nll_f,8,0.6578795033396195,0.6428571428571429,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,delta_nll_a,9,-0.1509217848876444,-0.09999999999999999,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,delta_nll_a,8,0.2831524367566918,0.0,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,delta_nll_a,8,0.1928517516485772,0.19047619047619052,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,delta_nll_a,8,0.17395473866552846,0.1666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,delta_nll_a,8,0.08443812320301165,0.30952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,delta_nll_t,9,-0.8303637782412925,-0.6833333333333333,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,delta_nll_t,8,-0.15044928895900075,-0.30952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,delta_nll_t,8,-0.867990541571631,-0.9285714285714287,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,delta_nll_t,8,-0.4963348466333181,-0.6666666666666669,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,delta_nll_t,8,-0.3139244145341901,-0.4047619047619048,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,kl_f,9,0.71821317247919,0.6333333333333333,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,kl_f,8,0.10682215121960294,0.11904761904761905,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,kl_f,8,0.7963170305945697,0.7142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,kl_f,8,0.62361825144832,0.5714285714285715,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,kl_f,8,0.6051981625217635,0.4761904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,kl_a,9,0.7267174901530724,0.7333333333333334,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,kl_a,8,0.12897747086451708,-0.07142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,kl_a,8,0.6657622995245045,0.5476190476190477,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,kl_a,8,0.697700260282033,0.5714285714285715,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,kl_a,8,0.8461035675856957,0.7380952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,kl_t,9,0.22818788061147813,0.43333333333333335,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,kl_t,8,-0.014177496718258548,0.023809523809523815,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,kl_t,8,0.1891453543481725,0.4285714285714286,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,kl_t,8,0.4762868659326335,0.6666666666666669,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,kl_t,8,0.8076360726533194,0.880952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,abs_delta_nll_f,9,-0.18508972393105766,-0.13333333333333333,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,abs_delta_nll_f,8,0.763777069830686,0.7857142857142858,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,abs_delta_nll_f,8,0.45830410594394566,0.5714285714285715,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,abs_delta_nll_f,8,0.34667458540048224,0.4523809523809524,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,abs_delta_nll_f,8,-0.11063022983586195,-0.07142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,abs_delta_nll_a,9,0.4081938170913248,0.35,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,abs_delta_nll_a,8,0.02915505153553629,-0.2142857142857143,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,abs_delta_nll_a,8,0.5462869274729539,0.4761904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,abs_delta_nll_a,8,0.40926898104770937,0.3333333333333334,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,abs_delta_nll_a,8,0.5244533338466962,0.5952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,abs_delta_nll_t,9,-0.811791314689775,-0.6166666666666666,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,abs_delta_nll_t,8,-0.15872798978090014,-0.30952380952380953,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,abs_delta_nll_t,8,-0.8624754533251067,-0.9285714285714287,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,abs_delta_nll_t,8,-0.4848230125045759,-0.6666666666666669,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,abs_delta_nll_t,8,-0.2893151373489652,-0.4047619047619048,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,delta_nll_f_minus_a,9,0.958731100123183,0.8666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,delta_nll_f_minus_a,8,-0.05395842108565176,0.023809523809523815,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,delta_nll_f_minus_a,8,0.7540691137076785,0.7142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,delta_nll_f_minus_a,8,0.5682618005358367,0.6190476190476191,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,delta_nll_f_minus_a,8,0.6549554398571351,0.6428571428571429,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,delta_nll_f_minus_p,9,0.9587338396187638,0.8666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,delta_nll_f_minus_p,8,-0.04650134084805899,0.023809523809523815,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,delta_nll_f_minus_p,8,0.7625867081616859,0.7142857142857144,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,delta_nll_f_minus_p,8,0.5725127908148224,0.6190476190476191,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,delta_nll_f_minus_p,8,0.6552443860339006,0.6428571428571429,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,c_equal5,kl_f_minus_a,9,0.5408702367331625,0.35,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p4_equal5,kl_f_minus_a,8,0.07082457660417446,0.023809523809523815,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p8_equal5,kl_f_minus_a,8,0.6595421600735935,0.4761904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p16_equal5,kl_f_minus_a,8,0.43805405454207424,0.261904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,seqkd,p32_equal5,kl_f_minus_a,8,0.3499162335177508,0.1666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,c_equal5,delta_nll_p,9,-0.9519618793986309,-0.8833333333333333,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p4_equal5,delta_nll_p,8,0.5574677362416404,0.3571428571428572,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p8_equal5,delta_nll_p,8,-0.04168876829750818,-0.1666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p16_equal5,delta_nll_p,8,0.4327803109304106,0.2380952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p32_equal5,delta_nll_p,8,0.14499420052973144,0.0,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,c_equal5,delta_nll_f,9,0.9779753045387706,0.9333333333333332,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p4_equal5,delta_nll_f,8,-0.43919701587288257,-0.3571428571428572,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p8_equal5,delta_nll_f,8,0.14032721729679193,0.1666666666666667,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p16_equal5,delta_nll_f,8,-0.3435842546361716,-0.2142857142857143,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p32_equal5,delta_nll_f,8,-0.028727159781526353,0.0,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,c_equal5,delta_nll_a,9,-0.6770417230847771,-0.5833333333333334,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p4_equal5,delta_nll_a,8,-0.15193237973103713,-0.14285714285714288,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p8_equal5,delta_nll_a,8,-0.6313542286934173,-0.6190476190476191,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p16_equal5,delta_nll_a,8,-0.27255241390033647,-0.3333333333333334,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p32_equal5,delta_nll_a,8,-0.5507198123888046,-0.4761904761904762,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,c_equal5,delta_nll_t,9,-0.28516212830631316,-0.11666666666666665,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p4_equal5,delta_nll_t,8,0.7948617058482812,0.5476190476190477,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p8_equal5,delta_nll_t,8,0.8395845724761636,0.8333333333333335,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p16_equal5,delta_nll_t,8,0.940583931126945,0.9047619047619048,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p32_equal5,delta_nll_t,8,0.8893160021436652,0.880952380952381,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,c_equal5,kl_f,9,-0.07650112252455285,-0.016666666666666666,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
qwen,mmlu,sft,p4_equal5,kl_f,8,0.7126390825152489,0.523809523809524,True,within_model_domain_arm_intercept_plus_log1p_checkpoint
