arm,base_r_epsilon,delta_from_base,epsilon,layer,module,n_samples,probe,r_epsilon,step,track
base,2445,0,0.01,21,mlp.down_proj,128,E_ood,2445,0,per_checkpoint
base,2047,0,0.025,21,mlp.down_proj,128,E_ood,2047,0,per_checkpoint
base,1654,0,0.05,21,mlp.down_proj,128,E_ood,1654,0,per_checkpoint
base,1195,0,0.1,21,mlp.down_proj,128,E_ood,1195,0,per_checkpoint
base,559,0,0.01,7,self_attn.q_proj,541,E_if,559,0,per_checkpoint
base,253,0,0.025,7,self_attn.q_proj,541,E_if,253,0,per_checkpoint
base,98,0,0.05,7,self_attn.q_proj,541,E_if,98,0,per_checkpoint
base,23,0,0.1,7,self_attn.q_proj,541,E_if,23,0,per_checkpoint
base,327,0,0.01,7,self_attn.k_proj,541,E_if,327,0,per_checkpoint
base,172,0,0.025,7,self_attn.k_proj,541,E_if,172,0,per_checkpoint
base,81,0,0.05,7,self_attn.k_proj,541,E_if,81,0,per_checkpoint
base,27,0,0.1,7,self_attn.k_proj,541,E_if,27,0,per_checkpoint
base,735,0,0.01,7,self_attn.v_proj,541,E_if,735,0,per_checkpoint
base,575,0,0.025,7,self_attn.v_proj,541,E_if,575,0,per_checkpoint
base,430,0,0.05,7,self_attn.v_proj,541,E_if,430,0,per_checkpoint
base,276,0,0.1,7,self_attn.v_proj,541,E_if,276,0,per_checkpoint
base,1347,0,0.01,7,self_attn.o_proj,541,E_if,1347,0,per_checkpoint
base,979,0,0.025,7,self_attn.o_proj,541,E_if,979,0,per_checkpoint
base,692,0,0.05,7,self_attn.o_proj,541,E_if,692,0,per_checkpoint
base,417,0,0.1,7,self_attn.o_proj,541,E_if,417,0,per_checkpoint
base,1624,0,0.01,7,mlp.gate_proj,541,E_if,1624,0,per_checkpoint
base,1008,0,0.025,7,mlp.gate_proj,541,E_if,1008,0,per_checkpoint
base,547,0,0.05,7,mlp.gate_proj,541,E_if,547,0,per_checkpoint
base,194,0,0.1,7,mlp.gate_proj,541,E_if,194,0,per_checkpoint
base,2268,0,0.01,7,mlp.up_proj,541,E_if,2268,0,per_checkpoint
base,1780,0,0.025,7,mlp.up_proj,541,E_if,1780,0,per_checkpoint
base,1322,0,0.05,7,mlp.up_proj,541,E_if,1322,0,per_checkpoint
base,822,0,0.1,7,mlp.up_proj,541,E_if,822,0,per_checkpoint
base,2454,0,0.01,7,mlp.down_proj,541,E_if,2454,0,per_checkpoint
base,2074,0,0.025,7,mlp.down_proj,541,E_if,2074,0,per_checkpoint
base,1690,0,0.05,7,mlp.down_proj,541,E_if,1690,0,per_checkpoint
base,1231,0,0.1,7,mlp.down_proj,541,E_if,1231,0,per_checkpoint
base,630,0,0.01,14,self_attn.q_proj,541,E_if,630,0,per_checkpoint
base,309,0,0.025,14,self_attn.q_proj,541,E_if,309,0,per_checkpoint
base,135,0,0.05,14,self_attn.q_proj,541,E_if,135,0,per_checkpoint
base,44,0,0.1,14,self_attn.q_proj,541,E_if,44,0,per_checkpoint
base,344,0,0.01,14,self_attn.k_proj,541,E_if,344,0,per_checkpoint
base,188,0,0.025,14,self_attn.k_proj,541,E_if,188,0,per_checkpoint
base,98,0,0.05,14,self_attn.k_proj,541,E_if,98,0,per_checkpoint
base,42,0,0.1,14,self_attn.k_proj,541,E_if,42,0,per_checkpoint
base,831,0,0.01,14,self_attn.v_proj,541,E_if,831,0,per_checkpoint
base,703,0,0.025,14,self_attn.v_proj,541,E_if,703,0,per_checkpoint
base,571,0,0.05,14,self_attn.v_proj,541,E_if,571,0,per_checkpoint
base,408,0,0.1,14,self_attn.v_proj,541,E_if,408,0,per_checkpoint
base,1511,0,0.01,14,self_attn.o_proj,541,E_if,1511,0,per_checkpoint
base,1157,0,0.025,14,self_attn.o_proj,541,E_if,1157,0,per_checkpoint
base,868,0,0.05,14,self_attn.o_proj,541,E_if,868,0,per_checkpoint
base,572,0,0.1,14,self_attn.o_proj,541,E_if,572,0,per_checkpoint
base,1310,0,0.01,14,mlp.gate_proj,541,E_if,1310,0,per_checkpoint
base,710,0,0.025,14,mlp.gate_proj,541,E_if,710,0,per_checkpoint
base,328,0,0.05,14,mlp.gate_proj,541,E_if,328,0,per_checkpoint
base,96,0,0.1,14,mlp.gate_proj,541,E_if,96,0,per_checkpoint
base,2179,0,0.01,14,mlp.up_proj,541,E_if,2179,0,per_checkpoint
base,1671,0,0.025,14,mlp.up_proj,541,E_if,1671,0,per_checkpoint
base,1208,0,0.05,14,mlp.up_proj,541,E_if,1208,0,per_checkpoint
base,722,0,0.1,14,mlp.up_proj,541,E_if,722,0,per_checkpoint
base,2435,0,0.01,14,mlp.down_proj,541,E_if,2435,0,per_checkpoint
base,2031,0,0.025,14,mlp.down_proj,541,E_if,2031,0,per_checkpoint
base,1632,0,0.05,14,mlp.down_proj,541,E_if,1632,0,per_checkpoint
base,1166,0,0.1,14,mlp.down_proj,541,E_if,1166,0,per_checkpoint
base,758,0,0.01,21,self_attn.q_proj,541,E_if,758,0,per_checkpoint
base,366,0,0.025,21,self_attn.q_proj,541,E_if,366,0,per_checkpoint
base,143,0,0.05,21,self_attn.q_proj,541,E_if,143,0,per_checkpoint
base,31,0,0.1,21,self_attn.q_proj,541,E_if,31,0,per_checkpoint
base,398,0,0.01,21,self_attn.k_proj,541,E_if,398,0,per_checkpoint
base,218,0,0.025,21,self_attn.k_proj,541,E_if,218,0,per_checkpoint
base,100,0,0.05,21,self_attn.k_proj,541,E_if,100,0,per_checkpoint
base,34,0,0.1,21,self_attn.k_proj,541,E_if,34,0,per_checkpoint
base,777,0,0.01,21,self_attn.v_proj,541,E_if,777,0,per_checkpoint
base,639,0,0.025,21,self_attn.v_proj,541,E_if,639,0,per_checkpoint
base,503,0,0.05,21,self_attn.v_proj,541,E_if,503,0,per_checkpoint
base,346,0,0.1,21,self_attn.v_proj,541,E_if,346,0,per_checkpoint
base,1518,0,0.01,21,self_attn.o_proj,541,E_if,1518,0,per_checkpoint
base,1147,0,0.025,21,self_attn.o_proj,541,E_if,1147,0,per_checkpoint
base,848,0,0.05,21,self_attn.o_proj,541,E_if,848,0,per_checkpoint
base,549,0,0.1,21,self_attn.o_proj,541,E_if,549,0,per_checkpoint
base,1786,0,0.01,21,mlp.gate_proj,541,E_if,1786,0,per_checkpoint
base,1198,0,0.025,21,mlp.gate_proj,541,E_if,1198,0,per_checkpoint
base,725,0,0.05,21,mlp.gate_proj,541,E_if,725,0,per_checkpoint
base,306,0,0.1,21,mlp.gate_proj,541,E_if,306,0,per_checkpoint
base,2231,0,0.01,21,mlp.up_proj,541,E_if,2231,0,per_checkpoint
base,1741,0,0.025,21,mlp.up_proj,541,E_if,1741,0,per_checkpoint
base,1291,0,0.05,21,mlp.up_proj,541,E_if,1291,0,per_checkpoint
base,809,0,0.1,21,mlp.up_proj,541,E_if,809,0,per_checkpoint
base,2416,0,0.01,21,mlp.down_proj,541,E_if,2416,0,per_checkpoint
base,2004,0,0.025,21,mlp.down_proj,541,E_if,2004,0,per_checkpoint
base,1600,0,0.05,21,mlp.down_proj,541,E_if,1600,0,per_checkpoint
base,1130,0,0.1,21,mlp.down_proj,541,E_if,1130,0,per_checkpoint
base,602,0,0.01,7,self_attn.q_proj,128,E_general,602,0,per_checkpoint
base,277,0,0.025,7,self_attn.q_proj,128,E_general,277,0,per_checkpoint
base,104,0,0.05,7,self_attn.q_proj,128,E_general,104,0,per_checkpoint
base,24,0,0.1,7,self_attn.q_proj,128,E_general,24,0,per_checkpoint
base,347,0,0.01,7,self_attn.k_proj,128,E_general,347,0,per_checkpoint
base,186,0,0.025,7,self_attn.k_proj,128,E_general,186,0,per_checkpoint
base,88,0,0.05,7,self_attn.k_proj,128,E_general,88,0,per_checkpoint
base,29,0,0.1,7,self_attn.k_proj,128,E_general,29,0,per_checkpoint
base,769,0,0.01,7,self_attn.v_proj,128,E_general,769,0,per_checkpoint
base,619,0,0.025,7,self_attn.v_proj,128,E_general,619,0,per_checkpoint
base,479,0,0.05,7,self_attn.v_proj,128,E_general,479,0,per_checkpoint
base,323,0,0.1,7,self_attn.v_proj,128,E_general,323,0,per_checkpoint
base,1435,0,0.01,7,self_attn.o_proj,128,E_general,1435,0,per_checkpoint
base,1072,0,0.025,7,self_attn.o_proj,128,E_general,1072,0,per_checkpoint
base,784,0,0.05,7,self_attn.o_proj,128,E_general,784,0,per_checkpoint
base,501,0,0.1,7,self_attn.o_proj,128,E_general,501,0,per_checkpoint
base,1725,0,0.01,7,mlp.gate_proj,128,E_general,1725,0,per_checkpoint
base,1115,0,0.025,7,mlp.gate_proj,128,E_general,1115,0,per_checkpoint
base,635,0,0.05,7,mlp.gate_proj,128,E_general,635,0,per_checkpoint
base,235,0,0.1,7,mlp.gate_proj,128,E_general,235,0,per_checkpoint
base,2385,0,0.01,7,mlp.up_proj,128,E_general,2385,0,per_checkpoint
base,1939,0,0.025,7,mlp.up_proj,128,E_general,1939,0,per_checkpoint
base,1506,0,0.05,7,mlp.up_proj,128,E_general,1506,0,per_checkpoint
base,1012,0,0.1,7,mlp.up_proj,128,E_general,1012,0,per_checkpoint
base,2545,0,0.01,7,mlp.down_proj,128,E_general,2545,0,per_checkpoint
base,2208,0,0.025,7,mlp.down_proj,128,E_general,2208,0,per_checkpoint
base,1859,0,0.05,7,mlp.down_proj,128,E_general,1859,0,per_checkpoint
base,1428,0,0.1,7,mlp.down_proj,128,E_general,1428,0,per_checkpoint
base,693,0,0.01,14,self_attn.q_proj,128,E_general,693,0,per_checkpoint
base,351,0,0.025,14,self_attn.q_proj,128,E_general,351,0,per_checkpoint
base,156,0,0.05,14,self_attn.q_proj,128,E_general,156,0,per_checkpoint
base,50,0,0.1,14,self_attn.q_proj,128,E_general,50,0,per_checkpoint
base,375,0,0.01,14,self_attn.k_proj,128,E_general,375,0,per_checkpoint
base,212,0,0.025,14,self_attn.k_proj,128,E_general,212,0,per_checkpoint
base,111,0,0.05,14,self_attn.k_proj,128,E_general,111,0,per_checkpoint
base,48,0,0.1,14,self_attn.k_proj,128,E_general,48,0,per_checkpoint
base,863,0,0.01,14,self_attn.v_proj,128,E_general,863,0,per_checkpoint
base,751,0,0.025,14,self_attn.v_proj,128,E_general,751,0,per_checkpoint
base,631,0,0.05,14,self_attn.v_proj,128,E_general,631,0,per_checkpoint
base,479,0,0.1,14,self_attn.v_proj,128,E_general,479,0,per_checkpoint
base,1584,0,0.01,14,self_attn.o_proj,128,E_general,1584,0,per_checkpoint
base,1239,0,0.025,14,self_attn.o_proj,128,E_general,1239,0,per_checkpoint
base,955,0,0.05,14,self_attn.o_proj,128,E_general,955,0,per_checkpoint
base,659,0,0.1,14,self_attn.o_proj,128,E_general,659,0,per_checkpoint
base,1400,0,0.01,14,mlp.gate_proj,128,E_general,1400,0,per_checkpoint
base,785,0,0.025,14,mlp.gate_proj,128,E_general,785,0,per_checkpoint
base,368,0,0.05,14,mlp.gate_proj,128,E_general,368,0,per_checkpoint
base,100,0,0.1,14,mlp.gate_proj,128,E_general,100,0,per_checkpoint
base,2315,0,0.01,14,mlp.up_proj,128,E_general,2315,0,per_checkpoint
base,1853,0,0.025,14,mlp.up_proj,128,E_general,1853,0,per_checkpoint
base,1413,0,0.05,14,mlp.up_proj,128,E_general,1413,0,per_checkpoint
base,924,0,0.1,14,mlp.up_proj,128,E_general,924,0,per_checkpoint
base,2529,0,0.01,14,mlp.down_proj,128,E_general,2529,0,per_checkpoint
base,2167,0,0.025,14,mlp.down_proj,128,E_general,2167,0,per_checkpoint
base,1802,0,0.05,14,mlp.down_proj,128,E_general,1802,0,per_checkpoint
base,1362,0,0.1,14,mlp.down_proj,128,E_general,1362,0,per_checkpoint
base,851,0,0.01,21,self_attn.q_proj,128,E_general,851,0,per_checkpoint
base,444,0,0.025,21,self_attn.q_proj,128,E_general,444,0,per_checkpoint
base,185,0,0.05,21,self_attn.q_proj,128,E_general,185,0,per_checkpoint
base,40,0,0.1,21,self_attn.q_proj,128,E_general,40,0,per_checkpoint
base,435,0,0.01,21,self_attn.k_proj,128,E_general,435,0,per_checkpoint
base,253,0,0.025,21,self_attn.k_proj,128,E_general,253,0,per_checkpoint
base,119,0,0.05,21,self_attn.k_proj,128,E_general,119,0,per_checkpoint
base,40,0,0.1,21,self_attn.k_proj,128,E_general,40,0,per_checkpoint
base,813,0,0.01,21,self_attn.v_proj,128,E_general,813,0,per_checkpoint
base,689,0,0.025,21,self_attn.v_proj,128,E_general,689,0,per_checkpoint
base,564,0,0.05,21,self_attn.v_proj,128,E_general,564,0,per_checkpoint
base,413,0,0.1,21,self_attn.v_proj,128,E_general,413,0,per_checkpoint
base,1500,0,0.01,21,self_attn.o_proj,128,E_general,1500,0,per_checkpoint
base,1137,0,0.025,21,self_attn.o_proj,128,E_general,1137,0,per_checkpoint
base,844,0,0.05,21,self_attn.o_proj,128,E_general,844,0,per_checkpoint
base,548,0,0.1,21,self_attn.o_proj,128,E_general,548,0,per_checkpoint
base,1927,0,0.01,21,mlp.gate_proj,128,E_general,1927,0,per_checkpoint
base,1362,0,0.025,21,mlp.gate_proj,128,E_general,1362,0,per_checkpoint
base,887,0,0.05,21,mlp.gate_proj,128,E_general,887,0,per_checkpoint
base,430,0,0.1,21,mlp.gate_proj,128,E_general,430,0,per_checkpoint
base,2321,0,0.01,21,mlp.up_proj,128,E_general,2321,0,per_checkpoint
base,1864,0,0.025,21,mlp.up_proj,128,E_general,1864,0,per_checkpoint
base,1431,0,0.05,21,mlp.up_proj,128,E_general,1431,0,per_checkpoint
base,951,0,0.1,21,mlp.up_proj,128,E_general,951,0,per_checkpoint
base,2486,0,0.01,21,mlp.down_proj,128,E_general,2486,0,per_checkpoint
base,2104,0,0.025,21,mlp.down_proj,128,E_general,2104,0,per_checkpoint
base,1721,0,0.05,21,mlp.down_proj,128,E_general,1721,0,per_checkpoint
base,1265,0,0.1,21,mlp.down_proj,128,E_general,1265,0,per_checkpoint
frozen_self,203,1,0.01,7,self_attn.q_proj,32,S_math,204,5,per_checkpoint
frozen_self,83,1,0.025,7,self_attn.q_proj,32,S_math,84,5,per_checkpoint
frozen_self,32,0,0.05,7,self_attn.q_proj,32,S_math,32,5,per_checkpoint
frozen_self,8,0,0.1,7,self_attn.q_proj,32,S_math,8,5,per_checkpoint
frozen_self,151,1,0.01,7,self_attn.k_proj,32,S_math,152,5,per_checkpoint
frozen_self,68,1,0.025,7,self_attn.k_proj,32,S_math,69,5,per_checkpoint
frozen_self,29,1,0.05,7,self_attn.k_proj,32,S_math,30,5,per_checkpoint
frozen_self,8,0,0.1,7,self_attn.k_proj,32,S_math,8,5,per_checkpoint
frozen_self,492,-1,0.01,7,self_attn.v_proj,32,S_math,491,5,per_checkpoint
frozen_self,346,0,0.025,7,self_attn.v_proj,32,S_math,346,5,per_checkpoint
frozen_self,240,0,0.05,7,self_attn.v_proj,32,S_math,240,5,per_checkpoint
frozen_self,146,0,0.1,7,self_attn.v_proj,32,S_math,146,5,per_checkpoint
frozen_self,623,-4,0.01,7,self_attn.o_proj,32,S_math,619,5,per_checkpoint
frozen_self,395,-3,0.025,7,self_attn.o_proj,32,S_math,392,5,per_checkpoint
frozen_self,250,-2,0.05,7,self_attn.o_proj,32,S_math,248,5,per_checkpoint
frozen_self,134,-1,0.1,7,self_attn.o_proj,32,S_math,133,5,per_checkpoint
frozen_self,580,3,0.01,7,mlp.gate_proj,32,S_math,583,5,per_checkpoint
frozen_self,313,3,0.025,7,mlp.gate_proj,32,S_math,316,5,per_checkpoint
frozen_self,157,2,0.05,7,mlp.gate_proj,32,S_math,159,5,per_checkpoint
frozen_self,54,2,0.1,7,mlp.gate_proj,32,S_math,56,5,per_checkpoint
frozen_self,978,-1,0.01,7,mlp.up_proj,32,S_math,977,5,per_checkpoint
frozen_self,649,-1,0.025,7,mlp.up_proj,32,S_math,648,5,per_checkpoint
frozen_self,425,0,0.05,7,mlp.up_proj,32,S_math,425,5,per_checkpoint
frozen_self,238,0,0.1,7,mlp.up_proj,32,S_math,238,5,per_checkpoint
frozen_self,1221,0,0.01,7,mlp.down_proj,32,S_math,1221,5,per_checkpoint
frozen_self,866,0,0.025,7,mlp.down_proj,32,S_math,866,5,per_checkpoint
frozen_self,610,1,0.05,7,mlp.down_proj,32,S_math,611,5,per_checkpoint
frozen_self,377,1,0.1,7,mlp.down_proj,32,S_math,378,5,per_checkpoint
frozen_self,295,5,0.01,14,self_attn.q_proj,32,S_math,300,5,per_checkpoint
frozen_self,138,3,0.025,14,self_attn.q_proj,32,S_math,141,5,per_checkpoint
frozen_self,65,2,0.05,14,self_attn.q_proj,32,S_math,67,5,per_checkpoint
frozen_self,26,0,0.1,14,self_attn.q_proj,32,S_math,26,5,per_checkpoint
frozen_self,186,2,0.01,14,self_attn.k_proj,32,S_math,188,5,per_checkpoint
frozen_self,94,2,0.025,14,self_attn.k_proj,32,S_math,96,5,per_checkpoint
frozen_self,49,1,0.05,14,self_attn.k_proj,32,S_math,50,5,per_checkpoint
frozen_self,19,0,0.1,14,self_attn.k_proj,32,S_math,19,5,per_checkpoint
frozen_self,659,2,0.01,14,self_attn.v_proj,32,S_math,661,5,per_checkpoint
frozen_self,498,2,0.025,14,self_attn.v_proj,32,S_math,500,5,per_checkpoint
frozen_self,365,3,0.05,14,self_attn.v_proj,32,S_math,368,5,per_checkpoint
frozen_self,237,2,0.1,14,self_attn.v_proj,32,S_math,239,5,per_checkpoint
frozen_self,743,6,0.01,14,self_attn.o_proj,32,S_math,749,5,per_checkpoint
frozen_self,477,4,0.025,14,self_attn.o_proj,32,S_math,481,5,per_checkpoint
frozen_self,307,3,0.05,14,self_attn.o_proj,32,S_math,310,5,per_checkpoint
frozen_self,172,2,0.1,14,self_attn.o_proj,32,S_math,174,5,per_checkpoint
frozen_self,604,4,0.01,14,mlp.gate_proj,32,S_math,608,5,per_checkpoint
frozen_self,295,3,0.025,14,mlp.gate_proj,32,S_math,298,5,per_checkpoint
frozen_self,132,1,0.05,14,mlp.gate_proj,32,S_math,133,5,per_checkpoint
frozen_self,37,1,0.1,14,mlp.gate_proj,32,S_math,38,5,per_checkpoint
frozen_self,1193,8,0.01,14,mlp.up_proj,32,S_math,1201,5,per_checkpoint
frozen_self,783,6,0.025,14,mlp.up_proj,32,S_math,789,5,per_checkpoint
frozen_self,505,4,0.05,14,mlp.up_proj,32,S_math,509,5,per_checkpoint
frozen_self,275,3,0.1,14,mlp.up_proj,32,S_math,278,5,per_checkpoint
frozen_self,1423,14,0.01,14,mlp.down_proj,32,S_math,1437,5,per_checkpoint
frozen_self,1011,12,0.025,14,mlp.down_proj,32,S_math,1023,5,per_checkpoint
frozen_self,711,11,0.05,14,mlp.down_proj,32,S_math,722,5,per_checkpoint
frozen_self,440,9,0.1,14,mlp.down_proj,32,S_math,449,5,per_checkpoint
frozen_self,261,4,0.01,21,self_attn.q_proj,32,S_math,265,5,per_checkpoint
frozen_self,119,2,0.025,21,self_attn.q_proj,32,S_math,121,5,per_checkpoint
frozen_self,53,1,0.05,21,self_attn.q_proj,32,S_math,54,5,per_checkpoint
frozen_self,17,0,0.1,21,self_attn.q_proj,32,S_math,17,5,per_checkpoint
frozen_self,166,2,0.01,21,self_attn.k_proj,32,S_math,168,5,per_checkpoint
frozen_self,75,1,0.025,21,self_attn.k_proj,32,S_math,76,5,per_checkpoint
frozen_self,35,1,0.05,21,self_attn.k_proj,32,S_math,36,5,per_checkpoint
frozen_self,12,0,0.1,21,self_attn.k_proj,32,S_math,12,5,per_checkpoint
frozen_self,554,1,0.01,21,self_attn.v_proj,32,S_math,555,5,per_checkpoint
frozen_self,400,1,0.025,21,self_attn.v_proj,32,S_math,401,5,per_checkpoint
frozen_self,285,0,0.05,21,self_attn.v_proj,32,S_math,285,5,per_checkpoint
frozen_self,180,0,0.1,21,self_attn.v_proj,32,S_math,180,5,per_checkpoint
frozen_self,588,5,0.01,21,self_attn.o_proj,32,S_math,593,5,per_checkpoint
frozen_self,379,3,0.025,21,self_attn.o_proj,32,S_math,382,5,per_checkpoint
frozen_self,247,2,0.05,21,self_attn.o_proj,32,S_math,249,5,per_checkpoint
frozen_self,143,1,0.1,21,self_attn.o_proj,32,S_math,144,5,per_checkpoint
frozen_self,796,1,0.01,21,mlp.gate_proj,32,S_math,797,5,per_checkpoint
frozen_self,458,0,0.025,21,mlp.gate_proj,32,S_math,458,5,per_checkpoint
frozen_self,254,-1,0.05,21,mlp.gate_proj,32,S_math,253,5,per_checkpoint
frozen_self,110,-1,0.1,21,mlp.gate_proj,32,S_math,109,5,per_checkpoint
frozen_self,1118,0,0.01,21,mlp.up_proj,32,S_math,1118,5,per_checkpoint
frozen_self,730,-1,0.025,21,mlp.up_proj,32,S_math,729,5,per_checkpoint
frozen_self,473,-1,0.05,21,mlp.up_proj,32,S_math,472,5,per_checkpoint
frozen_self,263,-2,0.1,21,mlp.up_proj,32,S_math,261,5,per_checkpoint
frozen_self,1278,5,0.01,21,mlp.down_proj,32,S_math,1283,5,per_checkpoint
frozen_self,883,3,0.025,21,mlp.down_proj,32,S_math,886,5,per_checkpoint
frozen_self,607,2,0.05,21,mlp.down_proj,32,S_math,609,5,per_checkpoint
frozen_self,367,1,0.1,21,mlp.down_proj,32,S_math,368,5,per_checkpoint
frozen_self,321,0,0.01,7,self_attn.q_proj,32,E_math,321,5,per_checkpoint
frozen_self,153,0,0.025,7,self_attn.q_proj,32,E_math,153,5,per_checkpoint
frozen_self,65,0,0.05,7,self_attn.q_proj,32,E_math,65,5,per_checkpoint
frozen_self,17,0,0.1,7,self_attn.q_proj,32,E_math,17,5,per_checkpoint
frozen_self,233,0,0.01,7,self_attn.k_proj,32,E_math,233,5,per_checkpoint
frozen_self,120,0,0.025,7,self_attn.k_proj,32,E_math,120,5,per_checkpoint
frozen_self,58,0,0.05,7,self_attn.k_proj,32,E_math,58,5,per_checkpoint
frozen_self,20,0,0.1,7,self_attn.k_proj,32,E_math,20,5,per_checkpoint
frozen_self,554,0,0.01,7,self_attn.v_proj,32,E_math,554,5,per_checkpoint
frozen_self,410,0,0.025,7,self_attn.v_proj,32,E_math,410,5,per_checkpoint
frozen_self,296,0,0.05,7,self_attn.v_proj,32,E_math,296,5,per_checkpoint
frozen_self,187,0,0.1,7,self_attn.v_proj,32,E_math,187,5,per_checkpoint
frozen_self,715,0,0.01,7,self_attn.o_proj,32,E_math,715,5,per_checkpoint
frozen_self,495,-1,0.025,7,self_attn.o_proj,32,E_math,494,5,per_checkpoint
frozen_self,341,-1,0.05,7,self_attn.o_proj,32,E_math,340,5,per_checkpoint
frozen_self,205,0,0.1,7,self_attn.o_proj,32,E_math,205,5,per_checkpoint
frozen_self,707,0,0.01,7,mlp.gate_proj,32,E_math,707,5,per_checkpoint
frozen_self,437,0,0.025,7,mlp.gate_proj,32,E_math,437,5,per_checkpoint
frozen_self,249,0,0.05,7,mlp.gate_proj,32,E_math,249,5,per_checkpoint
frozen_self,103,0,0.1,7,mlp.gate_proj,32,E_math,103,5,per_checkpoint
frozen_self,1010,-1,0.01,7,mlp.up_proj,32,E_math,1009,5,per_checkpoint
frozen_self,747,0,0.025,7,mlp.up_proj,32,E_math,747,5,per_checkpoint
frozen_self,536,0,0.05,7,mlp.up_proj,32,E_math,536,5,per_checkpoint
frozen_self,331,0,0.1,7,mlp.up_proj,32,E_math,331,5,per_checkpoint
frozen_self,1232,0,0.01,7,mlp.down_proj,32,E_math,1232,5,per_checkpoint
frozen_self,969,0,0.025,7,mlp.down_proj,32,E_math,969,5,per_checkpoint
frozen_self,752,0,0.05,7,mlp.down_proj,32,E_math,752,5,per_checkpoint
frozen_self,526,0,0.1,7,mlp.down_proj,32,E_math,526,5,per_checkpoint
frozen_self,391,0,0.01,14,self_attn.q_proj,32,E_math,391,5,per_checkpoint
frozen_self,208,-1,0.025,14,self_attn.q_proj,32,E_math,207,5,per_checkpoint
frozen_self,103,0,0.05,14,self_attn.q_proj,32,E_math,103,5,per_checkpoint
frozen_self,38,0,0.1,14,self_attn.q_proj,32,E_math,38,5,per_checkpoint
frozen_self,263,0,0.01,14,self_attn.k_proj,32,E_math,263,5,per_checkpoint
frozen_self,150,0,0.025,14,self_attn.k_proj,32,E_math,150,5,per_checkpoint
frozen_self,84,0,0.05,14,self_attn.k_proj,32,E_math,84,5,per_checkpoint
frozen_self,38,0,0.1,14,self_attn.k_proj,32,E_math,38,5,per_checkpoint
frozen_self,659,0,0.01,14,self_attn.v_proj,32,E_math,659,5,per_checkpoint
frozen_self,517,-1,0.025,14,self_attn.v_proj,32,E_math,516,5,per_checkpoint
frozen_self,397,0,0.05,14,self_attn.v_proj,32,E_math,397,5,per_checkpoint
frozen_self,273,0,0.1,14,self_attn.v_proj,32,E_math,273,5,per_checkpoint
frozen_self,848,-2,0.01,14,self_attn.o_proj,32,E_math,846,5,per_checkpoint
frozen_self,618,-2,0.025,14,self_attn.o_proj,32,E_math,616,5,per_checkpoint
frozen_self,447,-1,0.05,14,self_attn.o_proj,32,E_math,446,5,per_checkpoint
frozen_self,289,-1,0.1,14,self_attn.o_proj,32,E_math,288,5,per_checkpoint
frozen_self,588,-2,0.01,14,mlp.gate_proj,32,E_math,586,5,per_checkpoint
frozen_self,322,-2,0.025,14,mlp.gate_proj,32,E_math,320,5,per_checkpoint
frozen_self,158,-2,0.05,14,mlp.gate_proj,32,E_math,156,5,per_checkpoint
frozen_self,49,-1,0.1,14,mlp.gate_proj,32,E_math,48,5,per_checkpoint
frozen_self,1024,-2,0.01,14,mlp.up_proj,32,E_math,1022,5,per_checkpoint
frozen_self,752,-2,0.025,14,mlp.up_proj,32,E_math,750,5,per_checkpoint
frozen_self,535,-1,0.05,14,mlp.up_proj,32,E_math,534,5,per_checkpoint
frozen_self,326,-1,0.1,14,mlp.up_proj,32,E_math,325,5,per_checkpoint
frozen_self,1191,-1,0.01,14,mlp.down_proj,32,E_math,1190,5,per_checkpoint
frozen_self,928,-2,0.025,14,mlp.down_proj,32,E_math,926,5,per_checkpoint
frozen_self,711,-2,0.05,14,mlp.down_proj,32,E_math,709,5,per_checkpoint
frozen_self,489,-2,0.1,14,mlp.down_proj,32,E_math,487,5,per_checkpoint
frozen_self,396,-3,0.01,21,self_attn.q_proj,32,E_math,393,5,per_checkpoint
frozen_self,207,-2,0.025,21,self_attn.q_proj,32,E_math,205,5,per_checkpoint
frozen_self,97,-1,0.05,21,self_attn.q_proj,32,E_math,96,5,per_checkpoint
frozen_self,29,-1,0.1,21,self_attn.q_proj,32,E_math,28,5,per_checkpoint
frozen_self,274,-2,0.01,21,self_attn.k_proj,32,E_math,272,5,per_checkpoint
frozen_self,151,-1,0.025,21,self_attn.k_proj,32,E_math,150,5,per_checkpoint
frozen_self,77,-1,0.05,21,self_attn.k_proj,32,E_math,76,5,per_checkpoint
frozen_self,29,0,0.1,21,self_attn.k_proj,32,E_math,29,5,per_checkpoint
frozen_self,578,-2,0.01,21,self_attn.v_proj,32,E_math,576,5,per_checkpoint
frozen_self,438,-2,0.025,21,self_attn.v_proj,32,E_math,436,5,per_checkpoint
frozen_self,327,-2,0.05,21,self_attn.v_proj,32,E_math,325,5,per_checkpoint
frozen_self,218,-1,0.1,21,self_attn.v_proj,32,E_math,217,5,per_checkpoint
frozen_self,702,-4,0.01,21,self_attn.o_proj,32,E_math,698,5,per_checkpoint
frozen_self,493,-3,0.025,21,self_attn.o_proj,32,E_math,490,5,per_checkpoint
