model,arm,checkpoint,probe_name,layer,module,epsilon,centered_state_rank,uncentered_state_rank,centered_minus_uncentered,spectrum_quantity,profile_source,checkpoint_weight_source,tail_at_r,tail_at_r_minus_1,margin_below,margin_above,two_sided_tail_margin,stable_rank,entropy_effective_rank,top1_energy_share,top10_energy_share,top32_energy_share,zero_probability_count,rank_spectrum_consistency,centered_state_rank_base,uncentered_state_rank_base,centered_absolute_contraction,centered_relative_contraction_module,uncentered_absolute_contraction,uncentered_relative_contraction_module
llama,base,0,E_math,14,mlp.up_proj,0.1,405,325,80,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_math.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.0997740160055437,0.10010558337033154,0.000225983994456308,0.00010558337033153564,0.00010558337033153564,15.769601659190455,258.3040258019199,0.06341314267866775,0.28056679934212037,0.4649207776506269,0,PASS,,,,,,
llama,base,0,E_math,14,mlp.down_proj,0.01,1188,1162,26,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_math.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009976464820529125,0.010017174342175661,2.3535179470875536e-05,1.7174342175661078e-05,1.7174342175661078e-05,33.952292210589384,409.60279519266084,0.029453092409710994,0.18292179661485006,0.3450113752274505,0,PASS,,,,,,
llama,base,0,E_math,14,mlp.down_proj,0.025,942,912,30,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_math.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.024999283348990917,0.025086051618474832,7.166510090847455e-07,8.605161847483056e-05,7.166510090847455e-07,33.952292210589384,409.60279519266084,0.029453092409710994,0.18292179661485006,0.3450113752274505,0,PASS,,,,,,
llama,base,0,E_math,14,mlp.down_proj,0.05,734,701,33,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_math.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.04996874625686724,0.050129317784255084,3.125374313276558e-05,0.00012931778425508134,3.125374313276558e-05,33.952292210589384,409.60279519266084,0.029453092409710994,0.18292179661485006,0.3450113752274505,0,PASS,,,,,,
llama,base,0,E_math,14,mlp.down_proj,0.1,517,483,34,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_math.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09970665628153276,0.10002457957886503,0.0002933437184672455,2.4579578865022156e-05,2.4579578865022156e-05,33.952292210589384,409.60279519266084,0.029453092409710994,0.18292179661485006,0.3450113752274505,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.q_proj,0.01,1069,603,466,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009992076356578145,0.01001691936545621,7.923643421855683e-06,1.6919365456209354e-05,7.923643421855683e-06,7.657999785173567,117.94971705092605,0.13058240115598738,0.4339591200700987,0.6368936255000646,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.q_proj,0.025,699,288,411,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.02499892415798138,0.025062493985930724,1.0758420186211815e-06,6.249398593072275e-05,1.0758420186211815e-06,7.657999785173567,117.94971705092605,0.13058240115598738,0.4339591200700987,0.6368936255000646,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.q_proj,0.05,440,123,317,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.04990352877845183,0.05004781995821028,9.647122154816945e-05,4.781995821027951e-05,4.781995821027951e-05,7.657999785173567,117.94971705092605,0.13058240115598738,0.4339591200700987,0.6368936255000646,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.q_proj,0.1,226,41,185,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09992204254540944,0.10030775086625952,7.795745459056314e-05,0.000307750866259518,7.795745459056314e-05,7.657999785173567,117.94971705092605,0.13058240115598738,0.4339591200700987,0.6368936255000646,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.k_proj,0.01,519,331,188,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009959341108028947,0.010016136767954958,4.065889197105328e-05,1.6136767954958234e-05,1.6136767954958234e-05,7.876409455174985,87.93775811723319,0.12696140363081007,0.4540635505021266,0.6760084705977174,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.k_proj,0.025,353,178,175,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.024995490671463446,0.025134784390854415,4.509328536555363e-06,0.0001347843908544137,4.509328536555363e-06,7.876409455174985,87.93775811723319,0.12696140363081007,0.4540635505021266,0.6760084705977174,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.k_proj,0.05,233,91,142,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.049895777102300795,0.050200613279344844,0.00010422289769920767,0.0002006132793448412,0.00010422289769920767,7.876409455174985,87.93775811723319,0.12696140363081007,0.4540635505021266,0.6760084705977174,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.k_proj,0.1,131,39,92,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.0995953405079155,0.10039126076339824,0.0004046594920844998,0.0003912607633982379,0.0003912607633982379,7.876409455174985,87.93775811723319,0.12696140363081007,0.4540635505021266,0.6760084705977174,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.v_proj,0.01,856,848,8,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009925848937919358,0.01002477712347543,7.415106208064244e-05,2.4777123475429666e-05,2.4777123475429666e-05,17.131073152542864,342.8521272006334,0.05837345921621753,0.22133869685710295,0.36370064885413533,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.v_proj,0.025,740,728,12,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.024882359140562454,0.025045068691623488,0.00011764085943754762,4.506869162348645e-05,4.506869162348645e-05,17.131073152542864,342.8521272006334,0.05837345921621753,0.22133869685710295,0.36370064885413533,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.v_proj,0.05,618,602,16,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.04979748878236012,0.050048646264812285,0.00020251121763988078,4.8646264812282625e-05,4.8646264812282625e-05,17.131073152542864,342.8521272006334,0.05837345921621753,0.22133869685710295,0.36370064885413533,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.v_proj,0.1,465,446,19,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09962473181079784,0.10003840362087053,0.00037526818920216587,3.8403620870527955e-05,3.8403620870527955e-05,17.131073152542864,342.8521272006334,0.05837345921621753,0.22133869685710295,0.36370064885413533,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.o_proj,0.01,1588,1556,32,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.00997599776504917,0.010003078528455191,2.4002234950830023e-05,3.0785284551911735e-06,3.0785284551911735e-06,11.587195943547576,360.49615560499865,0.08630215669709618,0.26806550517232236,0.39675924214975317,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.o_proj,0.025,1226,1191,35,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.024973882373912862,0.02503377884729542,2.6117626087139578e-05,3.377884729541952e-05,2.6117626087139578e-05,11.587195943547576,360.49615560499865,0.08630215669709618,0.26806550517232236,0.39675924214975317,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.o_proj,0.05,928,891,37,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.04993016673853192,0.05004380283224337,6.983326146808161e-05,4.380283224336701e-05,4.380283224336701e-05,11.587195943547576,360.49615560499865,0.08630215669709618,0.26806550517232236,0.39675924214975317,0,PASS,,,,,,
llama,base,0,E_ood,14,self_attn.o_proj,0.1,622,586,36,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09992474190533085,0.10015402038750507,7.525809466915612e-05,0.00015402038750506053,7.525809466915612e-05,11.587195943547576,360.49615560499865,0.08630215669709618,0.26806550517232236,0.39675924214975317,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.gate_proj,0.01,2104,1352,752,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.00999089517146516,0.010010725054456798,9.104828534840792e-06,1.072505445679807e-05,9.104828534840792e-06,8.971401856277295,240.44813174146935,0.1114653000746254,0.3722668833466113,0.5259573611892935,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.gate_proj,0.025,1577,731,846,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.024965362841622134,0.025004470859576525,3.4637158377866933e-05,4.470859576524017e-06,4.470859576524017e-06,8.971401856277295,240.44813174146935,0.1114653000746254,0.3722668833466113,0.5259573611892935,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.gate_proj,0.05,1114,327,787,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.049953401100102185,0.050026280157598135,4.659889989781785e-05,2.6280157598132514e-05,2.6280157598132514e-05,8.971401856277295,240.44813174146935,0.1114653000746254,0.3722668833466113,0.5259573611892935,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.gate_proj,0.1,649,83,566,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09987149799727282,0.10002882674078908,0.00012850200272718215,2.8826740789078542e-05,2.8826740789078542e-05,8.971401856277295,240.44813174146935,0.1114653000746254,0.3722668833466113,0.5259573611892935,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.up_proj,0.01,2349,2263,86,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009978004422933768,0.010001883874946311,2.1995577066231953e-05,1.8838749463109816e-06,1.8838749463109816e-06,13.008981338771546,447.46162976731114,0.07686996959705311,0.26777481487237864,0.40656654314161333,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.up_proj,0.025,1891,1775,116,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.02499448605819201,0.025037790276598984,5.513941807991363e-06,3.779027659898265e-05,5.513941807991363e-06,13.008981338771546,447.46162976731114,0.07686996959705311,0.26777481487237864,0.40656654314161333,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.up_proj,0.05,1454,1319,135,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.04999076956835425,0.05006470884471441,9.230431645752823e-06,6.470884471440619e-05,9.230431645752823e-06,13.008981338771546,447.46162976731114,0.07686996959705311,0.26777481487237864,0.40656654314161333,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.up_proj,0.1,966,825,141,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09993190754935705,0.10007108586183652,6.809245064295921e-05,7.108586183651733e-05,6.809245064295921e-05,13.008981338771546,447.46162976731114,0.07686996959705311,0.26777481487237864,0.40656654314161333,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.down_proj,0.01,2475,2452,23,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009993674119429282,0.0100225286937956,6.325880570718506e-06,2.252869379559992e-05,6.325880570718506e-06,20.28017052697721,814.6517754642911,0.04930925007113595,0.18101599039473915,0.2740712883182987,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.down_proj,0.025,2091,2058,33,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.02495242137222446,0.025002928321902262,4.7578627775542864e-05,2.928321902261055e-06,2.928321902261055e-06,20.28017052697721,814.6517754642911,0.04930925007113595,0.18101599039473915,0.2740712883182987,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.down_proj,0.05,1709,1669,40,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.04995426961599636,0.05003704000855462,4.5730384003642155e-05,3.704000855461742e-05,3.704000855461742e-05,20.28017052697721,814.6517754642911,0.04930925007113595,0.18101599039473915,0.2740712883182987,0,PASS,,,,,,
llama,base,0,E_ood,14,mlp.down_proj,0.1,1259,1213,46,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_ood.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09986087597388214,0.10000604831965026,0.00013912402611786223,6.048319650259204e-06,6.048319650259204e-06,20.28017052697721,814.6517754642911,0.04930925007113595,0.18101599039473915,0.2740712883182987,0,PASS,,,,,,
llama,base,0,E_if,14,self_attn.q_proj,0.01,1105,630,475,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_if.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009983331870369592,0.010007841045681684,1.6668129630408035e-05,7.84104568168388e-06,7.84104568168388e-06,9.749015148359213,131.22353373174096,0.10257446365423925,0.4152121188398512,0.6216490220994483,0,PASS,,,,,,
llama,base,0,E_if,14,self_attn.q_proj,0.025,731,309,422,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_if.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.024998615616327588,0.025061051855825852,1.3843836724133918e-06,6.105185582585063e-05,1.3843836724133918e-06,9.749015148359213,131.22353373174096,0.10257446365423925,0.4152121188398512,0.6216490220994483,0,PASS,,,,,,
llama,base,0,E_if,14,self_attn.q_proj,0.05,467,135,332,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_if.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.04995683881886582,0.05009763471467767,4.3161181134183935e-05,9.763471467767043e-05,4.3161181134183935e-05,9.749015148359213,131.22353373174096,0.10257446365423925,0.4152121188398512,0.6216490220994483,0,PASS,,,,,,
llama,base,0,E_if,14,self_attn.q_proj,0.1,248,44,204,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_if.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.09963581788649209,0.1000026498914525,0.00036418211350791596,2.6498914524886175e-06,2.6498914524886175e-06,9.749015148359213,131.22353373174096,0.10257446365423925,0.4152121188398512,0.6216490220994483,0,PASS,,,,,,
llama,base,0,E_if,14,self_attn.k_proj,0.01,537,345,192,formal_D10_W_t_centered_Sigma_D_t_state_singular_values,/root/autodl-tmp/cycle09_relative_functional_contraction/d10_llama_numeric_parity/formal/profiles/base/step_000/E_if.pt,/root/autodl-tmp/model/Meta/modelscope/Llama-3.2-3B,0.009983112934862984,0.010040857144686716,1.6887065137015725e-05,4.085714468671578e-05,1.6887065137015725e-05,8.914757647783372,94.48625973206171,0.11217354857073955,0.4481922691037063,0.657793142755334,0,PASS,,,,,,
